I know that Mary is more beautiful than I am.	mi sona e ni: jan Mali li pona mute lukin. mi pona lili lukin.
When did you start having vertigo?	tenpo seme la sina kama pilin nasa?
This is an outrage.	ni li ike.
Don't go anywhere without me.	o tawa ijo ala lon poka pi mi ala.
The food is good.	moku li pona.
This bicycle is mine.	ilo tawa ni li ijo mi.
God created the universe.	jan sewi li pali e ali.
Where do you live at the moment?	tenpo ni la tomo sina li lon seme?
That phrase is absolutely untranslatable into Toki Pona. A caveman would have no idea what it means.	jan li ken ala sitelen e linja nimi ni kepeken toki pona. jan pi tomo kiwen li sona ala a e kon ona.
Ingo loves her.	jan Inko li olin e ona.
Tom is sending a fax.	jan Ton li pana e lipu kepeken ilo toki.
This is the boy whose father is a doctor.	mama mije pi jan lili ni li jan pi pona sijelo.
You look stupid.	sina nasa lukin.
In China, we put our family name first, then our name.	lon ma Sonko la, mi mute li pana e nimi mama nanpa wan e nimi nanpa tu.
Tell me, do you defend that man's audacity?	sina la wawa ike pi mije ni li pona ala pona?
The base is surrounded.	jan utala li sike e tomo.
I feel so cold.	mi pilin lete mute.
I have two fathers.	mi jo e mama mije tu.
Tom's mother hugged him.	mama meli pi jan Ton li sike e ona kepeken luka.
I'm on the lookout for you.	mi lukin tawa sina.
What is the name of this tool?	nimi pi ilo ni li seme?
I sold it this afternoon.	pini pi tenpo suno ni la mi pana e ona lon esun.
These trousers are made of durable cloth.	len noka ni li tan len wawa.
Mary said that she could speak not only Portuguese, but also Spanish.	jan Mewi li toki e ni: ona li ken toki lon toki Potuke li ken toki lon toki Epanja kin.
I know Tom could do it.	sona mi la jan Ton li ken pali e ni.
We fucked.	mi mute li unpa.
Let's not let this happen again.	mi mute o ken ala e kama ni sin.
I don't want to see her anymore.	mi wile ala lukin e ona lon tenpo kama.
Eat!	o moku!
Tom has collected a great many butterflies.	jan Ton li kama jo e pipi mute a.
He sells fruit.	ona li esun e kili.
Can I go to the bathroom? I need to pee.	mi wile pana e telo jaki. mi ken tawa tomo telo anu seme?
The fridge was completely empty.	poki lete li jo e ala.
Because his parents had died when he was young, his uncle brought him up.	mama sama ona li pana e moku e len tawa ona tan ni: ona li jan lili la mama ona li kama moli.
He is at my side.	ona li lon poka mi.
Did you enjoy the movie you saw last night?	tenpo suno pini la sina lukin e sitelen tawa. ona li pona ala pona tawa sina?
You'll like it.	ona li pona tawa sina.
I can hear you.	mi kute e sina.
Tom and Mary probably doesn't know they're not supposed to do that.	ken la, jan Ton en jan Mewi li sona ala e ni: ona li ken ala pali e ni.
The elderly woman does not have a steady hand.	meli pi sike suno mute li jo e luka pi wawa lili.
"Have you ever thought of killing yourself? ""No, I'm not a person who would end their own life."""	"tenpo lon la sina pilin ala pilin e ni: sina wile moli e sina? ""ala. mi jan pi pilin ni ala."""
These came for you.	ni li kama tan sina.
We were able to settle the matter finally.	mi kama pona e ni lon pini pi tenpo suli.
You're fine.	sina pona.
There are many people who don't speak French.	jan mute li toki ala lon toki Kanse.
He's curious about everything.	ona li wile sona e ale.
Tom never knew that.	tenpo ala la jan Ton li sona e ona.
You have to leave the country today.	sina wile tawa weka tan ma lon tenpo suno ni.
Why don't you go to Boston?	sina tawa ala ma tomo Pasen tan seme?
No one is allowed to translate this sentence.	jan ali o sitelen ala e nimi ni kepeken toki ante.
Can you catch the chicken?	sina ken ala ken kama jo e waso?
Don't look so fiercely at me.	o lukin ala sama akesi tawa mi.
I don't want to be seen with him.	mi wile ala e ni: jan li lukin e mi poka ona.
Where are they living?	ona li kama awen lon seme?
Why was Tom frightened?	jan Ton li pilin monsuta tan seme?
This is the official website.	ni li lipu pu.
I want to make a difference.	mi wile ante e ijo mute.
Where were you? We were all calling you.	tenpo pini la sina lon seme? jan ali li kepeken ilo toki tawa sina.
He'll go to hospital.	ona li tawa tomo pi pona sijelo.
There are sentences which do not deserve to be translated.	nimi kulupu ni ken wile ala e ni: jan li pali e ni tawa toki ante.
Do you think it's stupid?	ni li nasa ala nasa tawa sina?
What did you hear?	sina kute e seme?
Tom and I did that.	jan Ton en mi li pali e ni.
She goes to school.	ona li tawa tomo sona.
They both died.	ona tu li moli.
Today I'm staying at home.	tenpo suno ni la mi awen lon tomo.
Tom is her lover.	jan Ton li jan olin ona.
Ha-ha ... She isn't human. She's a robot; A-n-d-r-o-i-d.	a! a! ona li jan ala. ona li ilo. ona li ilo pi sijelo jan.
He approached the door.	ona li tawa poka lupa.
I'm going to close the door now.	tenpo ni la mi pini e lupa.
Don't turn the light on.	o open ala e suno.
He will return within 3 hours.	tenpo suli tu wan pi ilo tenpo li pini ala, la ona li kama sin.
Who was that?	jan ni li jan seme?
She died back then.	tenpo pini ni la ona li kama moli.
Is it all right not to do that right now?	tenpo ni la mi pali ala e ni la pona ala pona?
Use your head!	o pali kepeken sona sina!
"Are you happy, Tom? ""Yes, I am."" ""If you are, then so am I."" ""And if you are, Mary, so am I."""	"jan Ton o, sina pilin pona ala pona? ""mi pilin pona."" ""sina pilin pona la, mi kin li pilin pona."" ""jan Mewi li pilin pona la, mi kin li pilin pona."""
What kind of information do we need?	mi wile e sona seme?
Put the potatoes on the stove.	o pana e kili ma lon seli.
Don't ever forget it.	tenpo ala la o weka e ona.
You should notify the police at once.	sina wile toki tawa jan utala pi jan lawa.
Tom doesn’t want any kids.	jan Ton li wile ala e jan lili.
What did you want?	sina wile e seme?
Everything was perfect.	ale li pona ale.
The limits of my language are the limits of my mind. All I know is what I have words for.	toki mi li jo ala e nimi tawa ijo, la mi sona ala e ona.
This soup tastes of wine.	moku telo ni li sama telo nasa lon uta mi.
You need to eat less and exercise more.	o moku lili. o tawa mute.
I know bits and pieces of many foreign languages, but am fluent in none.	mi sona e wan pi toki ante mute. taso mi toki wawa ala e ona.
That dog stinks!	soweli tomo ni li pana e kon ike!
She passed away peacefully in her sleep.	tenpo pini la, ona li moli pona lon lape.
When Tom opened his eyes, Mary was gone.	jan Ton li open e lukin ona la jan Mewi li weka.
I came back from a long trip.	mi kama sin tan tawa suli.
I don't want a pet anymore.	tenpo ni la mi wile ala e soweli tomo.
Tom didn't have a job.	jan Ton li jo ala e pali.
Do you have a few minutes?	sina ken ala ken pana e tenpo lili?
My grandmother is old but healthy.	mama meli pi mama mi li jan pi sike suno mute. taso ona li jo e sijelo pona.
I think I'll look around a little more.	mi wile mi lukin poka li mute lili.
Tony was happy.	jan Ton li pilin pona.
Ice is very cold.	telo kiwen li lete mute.
I have an elephant.	mi jo e soweli suli.
Do you have a dog?	sina jo e soweli tomo anu seme?
Learning a new language is fun.	kama sona pi toki sin li musi.
This car belongs to her.	tomo tawa ni li ijo ona.
I only know what I've been told.	mi sona e ni taso: jan li toki e ona tawa mi.
I'm still hungry.	mi wile moku sin.
I know that your favorite color is blue.	mi sona e ni: laso li pona mute tawa sina.
We have to do this again.	mi wile pali sin e ni.
I can't show you this.	mi ken ala pana e ni tawa lukin sina.
When are we eating? I'm hungry!	mi mute li moku lon tenpo seme? mi wile moku!
But, more than all the others, Siddhartha was loved by Govinda, his friend, the son of a Brahman.	taso jan ante ale la jan pona Kowinta li olin mute a e jan Sitata.
Our children's happiness is our happiness.	jan lili mi li pilin pona, la mi pilin pona.
2020 was a bad year.	tenpo sike nanpa 2020 li tenpo sike ike.
Can you spot words of Latin origin in this sentence?	linja nimi ni la sina ken ala ken lukin e nimi ni: ona li kama tan toki Lasina?
Tom bought a silk rug.	esun la jan Ton li kama jo e len anpa lili pi len suno.
He sings like a cat caught in a fan belt.	ona li kalama musi e ike.
The sky is red.	sewi li loje.
Is there anyone in the room?	jan li lon tomo anu seme?
The people are outside.	jan li lon ma.
Turn on the light. I don't see anything.	o open e suno. mi lukin e ala.
She buys bread.	ona li esun e pan.
The end justifies the means.	pini li pona la ale li pona.
He speaks Russian too.	ona li toki lon toki Losi kin.
Hey, you want to take a walk?	o, sina wile ala wile tawa kepeken noka?
We have a lot of time.	mi mute li jo e tenpo mute.
She is dearly loved by everybody.	jan ali li olin mute e ona.
She isn't a good cook.	ona li sona ala seli pona e moku.
The fire caused extensive damage.	seli li pana e pakala mute.
I'll take the stairs.	mi kepeken supa noka.
Aron killed Elizabeth.	jan Alon li moli e jan Lisa.
I fixed one.	mi pona e ijo wan.
Leave out this word.	o weka e nimi ni.
Head north.	o tawa poka lawa pi nasin suno.
Brussels is the capital of Belgium.	ma tomo Pusele li ma tomo lawa pi ma Pesije.
Do you want to?	sina wile ala wile?
What does your father like?	seme li pona tawa mama mije sina?
Are you free this afternoon?	sina jo e tenpo lon sinpin pi tenpo pimeja ni anu seme?
Sugar comes from many sources.	suwi walo li kama tan ijo mute.
They know who he is.	ona mute li sona e ona.
Please be careful in Australia, OK?	o awen e sina lon ma Oselija. ni li pona anu seme?
"When does it open? ""It opens at nine."""	"ona li kama open lon tenpo seme? ""lon tenpo nanpa luka tu tu."""
Are more people coming?	jan sin li kama ala kama?
I must study.	mi wile kama sona.
Which house is yours?	tomo sina li seme?
I didn't say I used to live in Australia.	mi toki ala e ni: tenpo pini la mi lon ma Oselija.
Good luck with your work!	o jo e nasa pona lon pali sina!
Almost everyone came.	jan pi ale lili li kama.
Go talk to Tom.	o tawa o toki tawa jan Ton.
People talk behind your back.	jan li toki ike tan sina lon monsi sina.
He goes to university.	ona li tawa tomo sona pi jan suli.
Tom currently lives in Boston.	tenpo ni la, jan Ton li lon ma tomo Pasen.
This is never going to end.	tenpo kama li pini, la ni li pini ala.
You have everything you need.	sina jo e ale ni: sina wile e ona.
How many English words do you know?	toki Inli la sina sona e nimi pi mute seme?
She fell in love with a vampire.	ona li olin e monsuta.
There is a beautiful park near my home.	ma kasi pi pona lukin li lon poka pi tomo mi.
95 years old! God Save the Queen!	sike suno 95! jan sewi o awen e meli lawa!
I think you won't be able to do that.	pilin mi la sina ken ala pali e ni.
They are in the kitchen.	ona mute li lon tomo pi pali moku.
A bird sings.	waso li kalama musi.
Should I call her?	mi toki tawa ona la pona ala pona?
I get tired due to my old age.	mi kama lape tan ni: mi jo e tenpo suli.
Tell me, do you defend that man's audacity?	sina la wawa ike pi mije ni li pona anu seme?
You're crazy.	sina nasa.
Is there a public toilet in this building?	tomo jaki li lon ala lon tomo ni?
Could I borrow a pencil?	mi ken kama jo lili e ilo sitelen anu seme?
No one is good, except God.	sewi wan taso li pona.
I don't do this every day.	mi pali ala e ni lon tenpo suno ali.
Nothing changes.	ala li ante.
You're free to say what you think.	sina ken toki e pilin sina.
He's clever, and so is his brother.	ona li sona mute. sama ona li sona mute kin.
Please don't do it.	o pali ala e ni.
He does not say.	ona li toki ala.
You are wearing expensive earrings.	sina kepeken namako kute pi mani mute.
Does that trouble you?	ni li ike tawa sina anu seme?
She answered us speaking English.	ona li toki sin tawa mi mute li kepeken e toki Inli.
Are you tall?	sina suli ala suli?
You always want to control everything.	tenpo ali la sina wile lawa e ale.
Look not at the package but what's in it.	o lukin ala e poki. o lukin e ijo lon insa poki.
We live, not as we wish to, but as we can.	nasin lon pi wile mi la, mi lon ala. nasin lon pi ken mi la, mi lon.
I know that Tom did that yesterday.	mi sona e ni: jan Ton li pali e ni lon tenpo suno pini.
You can kiss the bride!	sina ken uta e jan olin!
Did you close the window?	sina pini e lupa suno anu seme?
This is not a school, this is a hospital.	tomo ni la jan li kama ala sona. tomo ni la jan li pona e pakala sijelo.
Tom handed an envelope to Mary.	jan Ton li pana e poki lipu tawa jan Mewi.
Please fill in your name and address on this form.	o pana e nimi sina e nanpa pi tomo sina lon lipu ni.
You don't need that.	sina wile ala e ni.
I assure you we're doing everything we can to find Tom.	o sona e ni: mi alasa e jan Ton.
He always looked happy, but never was.	lukin la tenpo ale la ona li pilin pona. taso tenpo ala la ona li pilin pona.
Donald Trump is a pathological liar.	tenpo ali la jan Tona Tun li toki e lon ala tan ni: lawa ona li ike.
I have that.	mi jo e ni.
Small amounts of philosophy lead to atheism, but larger amounts bring us back to God.	jan li kama sona la ona li kama pilin e ni: jan sewi li ala. taso jan li kama sona sin la ona li kama sona e ni: jan sewi li lon kin.
Why don't you hug me?	tan seme la sina sike ala e mi kepeken luka tu sina?
We became friends.	mi tu li kama jan pona.
I'm going to get drunk tonight.	mi moku e telo nasa lon tenpo pimeja ni.
It is impossible for me to solve the problem.	mi ken ala pona e ni.
Thank you.	pona.
The toilet door is closed.	lupa pi tomo telo li pini.
One sniff of that stuff was enough to make me sick.	mi insa wan e kon pi ijo ni la mi kama pilin jaki.
The same for me.	mi sama.
Religion is the opium of the people.	nasin sewi li ko nasa pi jan ale.
Who will suffer more, I or you?	jan seme li pilin ike mute, mi anu sina?
I am looking for you.	mi wile e sina.
Why are you under the desk?	sina lon anpa pi supa sitelen tan seme?
He can also speak French.	ona kin li sona e toki Kanse.
I imagine a lot of beautiful things.	mi sitelen insa e ijo mute: ona li pona lukin.
How do magnets work?	nasin seme la kiwen pi kama poka li kama poka?
Summer and Autumn are friends.	tenpo sike seli li pona tawa tenpo sike pi lete lili.
We work by day, and rest by night.	mi pali lon tenpo suno, mi lape lon tenpo pimeja.
All girls were crazy about Sami.	meli ali li nasa tan jan Sami.
It's flour.	ona li ko pan.
Tom approached Mary.	jan Ton li tawa jan Mewi.
Put on your shirt.	o selo kepeken len sijelo sina.
Stop grumbling.	o awen ala mu pi pilin utala.
Father bought me a bicycle.	mama li esun e ilo tawa pi sike tu tawa mi.
Perhaps it can be repaired.	ken la jan li ken pona e ona.
